--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|                                                                                     DescribeInstancePatches                                                                                    |
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
||                                                                                            Patches                                                                                           ||
|+----------------+----------------+---------------------------------------------------------+------------+-----------------+-------------------------------------------------------------------+|
|| Classification | InstalledTime  |                          KBId                           | Severity   |      State      |                               Title                               ||
||  Bugfix        |  1572864840.0  |  gnome-shell-extension-places-menu.noarch               |  None      |  Installed      |  gnome-shell-extension-places-menu.noarch:0:3.28.1-7.el7          ||
||  Bugfix        |  1572864840.0  |  gnome-shell-extension-top-icons.noarch                 |  None      |  Installed      |  gnome-shell-extension-top-icons.noarch:0:3.28.1-7.el7            ||
||  Bugfix        |  1572864840.0  |  gnome-shell-extension-user-theme.noarch                |  None      |  Installed      |  gnome-shell-extension-user-theme.noarch:0:3.28.1-7.el7           ||
||  Bugfix        |  1572864840.0  |  gnome-shell-extension-window-list.noarch               |  None      |  Installed      |  gnome-shell-extension-window-list.noarch:0:3.28.1-7.el7          ||
||  Bugfix        |  1572864852.0  |  gnome-software.x86_64                                  |  None      |  Installed      |  gnome-software.x86_64:0:3.28.2-3.el7                             ||
||  Bugfix        |  1572864862.0  |  gnome-system-log.x86_64                                |  None      |  Installed      |  gnome-system-log.x86_64:1:3.9.90-3.el7                           ||
||  Bugfix        |  1572864859.0  |  gnome-system-monitor.x86_64                            |  None      |  Installed      |  gnome-system-monitor.x86_64:0:3.28.2-1.el7                       ||
||  Bugfix        |  1572864787.0  |  gnome-terminal.x86_64                                  |  None      |  Installed      |  gnome-terminal.x86_64:0:3.28.2-2.el7                             ||
||  Bugfix        |  1572864858.0  |  gnome-terminal-nautilus.x86_64                         |  None      |  Installed      |  gnome-terminal-nautilus.x86_64:0:3.28.2-2.el7                    ||
||  Bugfix        |  1572864807.0  |  gnome-themes-standard.x86_64                           |  None      |  Installed      |  gnome-themes-standard.x86_64:0:3.28-2.el7                        ||
||  Bugfix        |  1572864849.0  |  gnome-tweak-tool.noarch                                |  None      |  Installed      |  gnome-tweak-tool.noarch:0:3.28.1-2.el7.2                         ||
||  Bugfix        |  1572864803.0  |  gnome-user-docs.noarch                                 |  None      |  Installed      |  gnome-user-docs.noarch:0:3.28.2-1.el7                            ||
||  Bugfix        |  1572864792.0  |  gnome-video-effects.noarch                             |  None      |  Installed      |  gnome-video-effects.noarch:0:0.4.3-1.el7                         ||
||  Bugfix        |  1572864854.0  |  gnome-weather.noarch                                   |  None      |  Installed      |  gnome-weather.noarch:0:3.26.0-1.el7                              ||
||  Security      |  1570703376.0  |  gnupg2.x86_64                                          |  Important |  Installed      |  gnupg2.x86_64:0:2.0.22-5.el7_5                                   ||
||  Bugfix        |  1569397953.0  |  gnutls.x86_64                                          |  None      |  Installed      |  gnutls.x86_64:0:3.3.29-9.el7_6                                   ||
||  Bugfix        |  1570703387.0  |  gobject-introspection.x86_64                           |  None      |  Installed      |  gobject-introspection.x86_64:0:1.56.1-1.el7                      ||
||  Bugfix        |  1572864817.0  |  gom.x86_64                                             |  None      |  Installed      |  gom.x86_64:0:0.3.3-1.el7                                         ||
||  Bugfix        |  1572864763.0  |  gperftools-libs.x86_64                                 |  None      |  Installed      |  gperftools-libs.x86_64:0:2.6.1-1.el7                             ||
||  Bugfix        |  1569399329.0  |  gpm-libs.x86_64                                        |  None      |  Installed      |  gpm-libs.x86_64:0:1.20.7-6.el7                                   ||
||  Security      |  1568028351.0  |  graphite2.x86_64                                       |  Important |  Installed      |  graphite2.x86_64:0:1.3.10-1.el7_3                                ||
||  Bugfix        |  1521826905.0  |  grep.x86_64                                            |  None      |  Installed      |  grep.x86_64:0:2.20-3.el7                                         ||
||  Bugfix        |  1572864762.0  |  grilo.x86_64                                           |  None      |  Installed      |  grilo.x86_64:0:0.3.6-1.el7                                       ||
||  Bugfix        |  1572864841.0  |  grilo-plugins.x86_64                                   |  None      |  Installed      |  grilo-plugins.x86_64:0:0.3.7-1.el7                               ||
||  Bugfix        |  1570703373.0  |  grubby.x86_64                                          |  None      |  Installed      |  grubby.x86_64:0:8.28-26.el7                                      ||
||  Bugfix        |  1569397946.0  |  gsettings-desktop-schemas.x86_64                       |  None      |  Installed      |  gsettings-desktop-schemas.x86_64:0:3.28.0-2.el7                  ||
||  Bugfix        |  1572864785.0  |  gsound.x86_64                                          |  None      |  Installed      |  gsound.x86_64:0:1.0.2-2.el7                                      ||
||  Bugfix        |  1572864765.0  |  gssdp.x86_64                                           |  None      |  Installed      |  gssdp.x86_64:0:1.0.2-1.el7                                       ||
||  Bugfix        |  1572864831.0  |  gstreamer1-plugins-bad-free.x86_64                     |  None      |  Installed      |  gstreamer1-plugins-bad-free.x86_64:0:1.10.4-3.el7                ||
||  Bugfix        |  1568028352.0  |  gtk-update-icon-cache.x86_64                           |  None      |  Installed      |  gtk-update-icon-cache.x86_64:0:3.22.30-3.el7                     ||
||  Bugfix        |  1572864769.0  |  gtk-vnc2.x86_64                                        |  None      |  Installed      |  gtk-vnc2.x86_64:0:0.7.0-3.el7                                    ||
||  Bugfix        |  1568028358.0  |  gtk2.x86_64                                            |  None      |  Installed      |  gtk2.x86_64:0:2.24.31-1.el7                                      ||
||  Bugfix        |  1569397954.0  |  gtk3.x86_64                                            |  None      |  Installed      |  gtk3.x86_64:0:3.22.30-3.el7                                      ||
||  Bugfix        |  1572864773.0  |  gtkmm30.x86_64                                         |  None      |  Installed      |  gtkmm30.x86_64:0:3.22.2-1.el7                                    ||
||  Bugfix        |  1569397955.0  |  gtksourceview3.x86_64                                  |  None      |  Installed      |  gtksourceview3.x86_64:0:3.24.8-1.el7                             ||
||  Bugfix        |  1572864855.0  |  gucharmap.x86_64                                       |  None      |  Installed      |  gucharmap.x86_64:0:10.0.4-1.el7                                  ||
||  Bugfix        |  1572864765.0  |  gupnp.x86_64                                           |  None      |  Installed      |  gupnp.x86_64:0:1.0.2-5.el7                                       ||
||  Bugfix        |  1572864791.0  |  gupnp-av.x86_64                                        |  None      |  Installed      |  gupnp-av.x86_64:0:0.12.10-1.el7                                  ||
||  Bugfix        |  1572864773.0  |  gupnp-dlna.x86_64                                      |  None      |  Installed      |  gupnp-dlna.x86_64:0:0.10.5-1.el7                                 ||
||  Bugfix        |  1572864765.0  |  gupnp-igd.x86_64                                       |  None      |  Installed      |  gupnp-igd.x86_64:0:0.2.5-2.el7                                   ||
||  Bugfix        |  1569397955.0  |  gvfs.x86_64                                            |  None      |  Installed      |  gvfs.x86_64:0:1.36.2-3.el7                                       ||
||  Bugfix        |  1572864859.0  |  gvfs-afc.x86_64                                        |  None      |  Installed      |  gvfs-afc.x86_64:0:1.36.2-3.el7                                   ||
||  Bugfix        |  1572864861.0  |  gvfs-afp.x86_64                                        |  None      |  Installed      |  gvfs-afp.x86_64:0:1.36.2-3.el7                                   ||
||  Bugfix        |  1572864860.0  |  gvfs-archive.x86_64                                    |  None      |  Installed      |  gvfs-archive.x86_64:0:1.36.2-3.el7                               ||
||  Bugfix        |  1569397952.0  |  gvfs-client.x86_64                                     |  None      |  Installed      |  gvfs-client.x86_64:0:1.36.2-3.el7                                ||
||  Bugfix        |  1572864771.0  |  gvfs-fuse.x86_64                                       |  None      |  Installed      |  gvfs-fuse.x86_64:0:1.36.2-3.el7                                  ||
||  Bugfix        |  1572864850.0  |  gvfs-goa.x86_64                                        |  None      |  Installed      |  gvfs-goa.x86_64:0:1.36.2-3.el7                                   ||
||  Bugfix        |  1572864854.0  |  gvfs-gphoto2.x86_64                                    |  None      |  Installed      |  gvfs-gphoto2.x86_64:0:1.36.2-3.el7                               ||
||  Bugfix        |  1572864859.0  |  gvfs-mtp.x86_64                                        |  None      |  Installed      |  gvfs-mtp.x86_64:0:1.36.2-3.el7                                   ||
||  Bugfix        |  1572864859.0  |  gvfs-smb.x86_64                                        |  None      |  Installed      |  gvfs-smb.x86_64:0:1.36.2-3.el7                                   ||
||  Bugfix        |  1572864769.0  |  gvnc.x86_64                                            |  None      |  Installed      |  gvnc.x86_64:0:0.7.0-3.el7                                        ||
||  Bugfix        |  1521826932.0  |  gzip.x86_64                                            |  None      |  Installed      |  gzip.x86_64:0:1.5-10.el7                                         ||
||  Bugfix        |  1568028351.0  |  harfbuzz.x86_64                                        |  None      |  Installed      |  harfbuzz.x86_64:0:1.7.5-2.el7                                    ||
||  Bugfix        |  1572864764.0  |  harfbuzz-icu.x86_64                                    |  None      |  Installed      |  harfbuzz-icu.x86_64:0:1.7.5-2.el7                                ||
||  Bugfix        |  1572864809.0  |  highcontrast-qt5.x86_64                                |  None      |  Installed      |  highcontrast-qt5.x86_64:0:0.1-2.el7                              ||
||  Bugfix        |  1569397945.0  |  hunspell.x86_64                                        |  None      |  Installed      |  hunspell.x86_64:0:1.3.2-15.el7                                   ||
